adcode,business,city,cityCode,city_level,corn_str,country,country_code,country_code_iso,country_code_iso2,direction,distance,district,formatted_address,lat,location,lon,poiRegions,pois,province,roads,sematic_description,street,street_number,town
110113,南彩,北京市,131,2,"116.75,40.13",中国,0,CHN,CN,,,顺义区,北京市顺义区Y561,40.13,"{'lat': 40.13000005799904, 'lng': 116.74999999999993}",116.75,[],[],北京市,[],箭杆河故道桥东南249米,Y561,,
110112,,北京市,131,2,"116.76,39.74",中国,0,CHN,CN,,,通州区,北京市通州区,39.74,"{'lat': 39.74000008944461, 'lng': 116.75999999999993}",116.76,[],[],北京市,[],,,,
110115,,北京市,131,2,"116.44,39.65",中国,0,CHN,CN,,,大兴区,北京市大兴区李刘路,39.65,"{'lat': 39.65000009462967, 'lng': 116.43999999999994}",116.44,[],[],北京市,[],前苑工业园东724米,李刘路,,
110112,张家湾,北京市,131,2,"116.71,39.84",中国,0,CHN,CN,,,通州区,北京市通州区何牌路,39.84,"{'lat': 39.840000082718134, 'lng': 116.70999999999992}",116.71,[],[],北京市,[],淘汽云修(利华汽修店)北282米,何牌路,,
110111,,北京市,131,2,"115.77,39.60",中国,0,CHN,CN,,,房山区,北京市房山区S320(周张路),39.60,"{'lat': 39.600000097142235, 'lng': 115.76999999999992}",115.77,[],[],北京市,[],,S320(周张路),,
110108,"马连洼,颐和园",北京市,131,2,"116.27,40.03",中国,0,CHN,CN,,,海淀区,北京市海淀区黑山扈路,40.03,"{'lat': 40.03000006733478, 'lng': 116.26999999999992}",116.27,"[{'direction_desc': '内', 'uid': 'fd13a3f21919e1e3b1077dc1', 'name': '中国人民解放军第309医院', 'tag': '医疗;综合医院', 'distance': '0'}]",[],北京市,[],"中国人民解放军第309医院内,黑山扈17号院-6号楼南100米",黑山扈路,,
110111,,北京市,131,2,"116.22,39.69",中国,0,CHN,CN,,,房山区,北京市房山区右堤路,39.69,"{'lat': 39.69000009242914, 'lng': 116.21999999999993}",116.22,[],[],北京市,[],夏场东南560米,右堤路,,
110108,"西北旺,马连洼",北京市,131,2,"116.26,40.05",中国,0,CHN,CN,附近,34,海淀区,北京市海淀区黑龙潭路24号,40.05,"{'lat': 40.05000006553164, 'lng': 116.25999999999993}",116.26,[],[],北京市,[],大众专业维修中心东62米,黑龙潭路,24号,
110115,,北京市,131,2,"116.54,39.69",中国,0,CHN,CN,,,大兴区,北京市大兴区青采路,39.69,"{'lat': 39.69000009242914, 'lng': 116.53999999999994}",116.54,[],[],北京市,[],北京世农种苗研究所东111米,青采路,,
110117,"平谷城区,渔阳,滨河",北京市,131,2,"117.10,40.15",中国,0,CHN,CN,,,平谷区,北京市平谷区岳各庄路,40.15,"{'lat': 40.15000005603932, 'lng': 117.09999999999992}",117.10,"[{'direction_desc': '内', 'uid': '25ec69fc7c0e3b00c26c14ce', 'name': '迎宾花园', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],迎宾花园内,岳各庄路,,
110112,,北京市,131,2,"116.81,39.82",中国,0,CHN,CN,,,通州区,北京市通州区儒供路,39.82,"{'lat': 39.820000084142414, 'lng': 116.80999999999993}",116.81,[],[],北京市,[],供给店桥西南147米,儒供路,,
130730,,张家口市,264,2,"115.91,40.36",中国,0,CHN,CN,,,怀来县,河北省张家口市怀来县,40.36,"{'lat': 40.3600000338488, 'lng': 115.90999999999993}",115.91,[],[],河北省,[],八达岭阿尔卡迪亚二期东南272米,,,
110105,,北京市,131,2,"116.53,39.97",中国,0,CHN,CN,,,朝阳区,北京市朝阳区七棵树路,39.97,"{'lat': 39.97000007254172, 'lng': 116.52999999999993}",116.53,[],[],北京市,[],北京中芸子如销售中心东北253米,七棵树路,,
110117,东高村,北京市,131,2,"117.10,40.10",中国,0,CHN,CN,,,平谷区,北京市平谷区,40.10,"{'lat': 40.100000060882294, 'lng': 117.09999999999992}",117.10,[],[],北京市,[],赵家务村西北624米,,,
110114,沙河,北京市,131,2,"116.27,40.16",中国,0,CHN,CN,,,昌平区,北京市昌平区西三路,40.16,"{'lat': 40.16000005504844, 'lng': 116.26999999999992}",116.27,"[{'direction_desc': '内', 'uid': '7ec4584515ec690881a12ea6', 'name': '中国矿业大学(北京沙河校区)', 'tag': '教育培训;高等院校', 'distance': '0'}]",[],北京市,[],中国矿业大学(北京沙河校区)内,西三路,,
110112,潞城,北京市,131,2,"116.73,39.91",中国,0,CHN,CN,,,通州区,北京市通州区运河东大街辅路,39.91,"{'lat': 39.91000007743232, 'lng': 116.72999999999993}",116.73,[],[],北京市,[],郝家府(地铁站)东652米,运河东大街辅路,,
110117,王辛庄,北京市,131,2,"117.10,40.18",中国,0,CHN,CN,,,平谷区,北京市平谷区,40.18,"{'lat': 40.180000053045205, 'lng': 117.09999999999992}",117.10,[],[],北京市,[],太平庄村东南851米,,,
110112,,北京市,131,2,"116.61,39.80",中国,0,CHN,CN,,,通州区,北京市通州区,39.80,"{'lat': 39.800000085527664, 'lng': 116.60999999999993}",116.61,[],[],北京市,[],西太平庄村西北399米,,,
110113,,北京市,131,2,"116.93,40.15",中国,0,CHN,CN,,,顺义区,北京市顺义区张良路,40.15,"{'lat': 40.15000005603932, 'lng': 116.92999999999994}",116.93,"[{'direction_desc': '内', 'uid': '8d93bf31064d52d08e7727df', 'name': '莲花山滑雪场', 'tag': '运动健身;体育场馆', 'distance': '0'}]",[],北京市,[],莲花山滑雪场内,张良路,,
110115,,北京市,131,2,"116.52,39.63",中国,0,CHN,CN,,,大兴区,北京市大兴区善高路,39.63,"{'lat': 39.63000009566666, 'lng': 116.51999999999992}",116.52,[],[],北京市,[],龙兴美度东792米,善高路,,
110112,张家湾,北京市,131,2,"116.73,39.87",中国,0,CHN,CN,,,通州区,北京市通州区张辛庄路,39.87,"{'lat': 39.870000080509456, 'lng': 116.72999999999993}",116.73,[],[],北京市,[],福瑞发汽车修理厂东南174米,张辛庄路,,
110107,"老山,鲁谷,八宝山",北京市,131,2,"116.23,39.92",中国,0,CHN,CN,,,石景山区,北京市石景山区老山驾校环形训练场路,39.92,"{'lat': 39.92000007663986, 'lng': 116.22999999999993}",116.23,"[{'direction_desc': '内', 'uid': 'ba5cefa74e8e9c1efe0eb08c', 'name': '老山城市休闲公园', 'tag': '旅游景点;公园', 'distance': '0'}]",[],北京市,[],"老山城市休闲公园内,老山汉墓西81米",老山驾校环形训练场路,,
110112,梨园,北京市,131,2,"116.67,39.86",中国,0,CHN,CN,,,通州区,北京市通州区,39.86,"{'lat': 39.86000008125524, 'lng': 116.66999999999993}",116.67,[],[],北京市,[],将军坟村西325米,,,
110106,,北京市,131,2,"116.13,39.81",中国,0,CHN,CN,,,丰台区,北京市丰台区,39.81,"{'lat': 39.810000084839956, 'lng': 116.12999999999994}",116.13,[],[],北京市,[],静怡园西北334米,,,
110117,,北京市,131,2,"117.07,40.17",中国,0,CHN,CN,,,平谷区,北京市平谷区鲁韩路,40.17,"{'lat': 40.17000005405039, 'lng': 117.06999999999992}",117.07,[],[],北京市,[],东柏店村东南798米,鲁韩路,,
110114,,北京市,131,2,"116.29,40.17",中国,0,CHN,CN,,,昌平区,北京市昌平区X028(南丰路),40.17,"{'lat': 40.17000005405039, 'lng': 116.28999999999994}",116.29,[],[],北京市,[],北京农机试验站西153米,X028(南丰路),,
110115,,北京市,131,2,"116.28,39.66",中国,0,CHN,CN,,,大兴区,北京市大兴区皮各庄中路,39.66,"{'lat': 39.66000009409527, 'lng': 116.27999999999993}",116.28,[],[],北京市,[],北臧村镇皮各庄小学西北154米,皮各庄中路,,
110112,,北京市,131,2,"116.76,39.80",中国,0,CHN,CN,,,通州区,北京市通州区,39.80,"{'lat': 39.800000085527664, 'lng': 116.75999999999993}",116.76,[],[],北京市,[],,,,
110119,,北京市,131,2,"115.96,40.45",中国,0,CHN,CN,,,延庆区,北京市延庆区环湖南路,40.45,"{'lat': 40.45000002358719, 'lng': 115.95999999999992}",115.96,[],[],北京市,[],妫河森林公园-伏象园东410米,环湖南路,,
110119,,北京市,131,2,"116.11,40.39",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.39,"{'lat': 40.390000030470375, 'lng': 116.10999999999993}",116.11,[],[],北京市,[],窝棚沟北685米,,,
110114,,北京市,131,2,"116.35,40.16",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.16,"{'lat': 40.16000005504844, 'lng': 116.34999999999992}",116.35,[],[],北京市,[],中宏达业节能投资公司南275米,,,
110105,"东小口,立水桥,天通苑",北京市,131,2,"116.43,40.06",中国,0,CHN,CN,,,朝阳区,北京市朝阳区立通路辅路,40.06,"{'lat': 40.060000064617775, 'lng': 116.42999999999995}",116.43,"[{'direction_desc': '内', 'uid': 'c2be5c16088e2e4d9d9d68a4', 'name': '润泽御府', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],润泽御府内,立通路辅路,,
110114,,北京市,131,2,"116.37,40.16",中国,0,CHN,CN,,,昌平区,北京市昌平区阿牛路,40.16,"{'lat': 40.16000005504844, 'lng': 116.36999999999995}",116.37,[],[],北京市,[],二德庄南786米,阿牛路,,
110113,,北京市,131,2,"116.55,40.15",中国,0,CHN,CN,,,顺义区,北京市顺义区裕安路,40.15,"{'lat': 40.15000005603932, 'lng': 116.54999999999993}",116.55,[],[],北京市,[],八干桥东南793米,裕安路,,
110112,,北京市,131,2,"116.89,39.78",中国,0,CHN,CN,,,通州区,北京市通州区S207(通清路),39.78,"{'lat': 39.78000008687338, 'lng': 116.88999999999993}",116.89,[],[],北京市,[],上坡村南704米,S207(通清路),,
110119,,北京市,131,2,"115.88,40.41",中国,0,CHN,CN,,,延庆区,北京市延庆区康野路,40.41,"{'lat': 40.410000028193906, 'lng': 115.87999999999994}",115.88,[],[],北京市,[],苗家堡村西南480米,康野路,,
110118,,北京市,131,2,"116.95,40.39",中国,0,CHN,CN,附近,25,密云区,北京市密云区后焦家坞村中心街2号,40.39,"{'lat': 40.390000030470375, 'lng': 116.94999999999993}",116.95,[],[],北京市,[],前后桥东85米,后焦家坞村中心街,2号,
110106,"花乡,看丹桥",北京市,131,2,"116.32,39.85",中国,0,CHN,CN,,,丰台区,北京市丰台区樊羊路,39.85,"{'lat': 39.85000008199148, 'lng': 116.31999999999994}",116.32,[],[],北京市,[],长安汽车销售服务店北98米,樊羊路,,
110111,,北京市,131,2,"116.07,39.70",中国,0,CHN,CN,,,房山区,北京市房山区X007(大窦路),39.70,"{'lat': 39.70000009185288, 'lng': 116.06999999999994}",116.07,[],[],北京市,[],房山区第二职业高中东北207米,X007(大窦路),,
110116,怀柔城区,北京市,131,2,"116.67,40.34",中国,0,CHN,CN,,,怀柔区,北京市怀柔区北大街,40.34,"{'lat': 40.340000036075566, 'lng': 116.66999999999993}",116.67,[],[],北京市,[],,北大街,,
110108,"颐和园,西苑",北京市,131,2,"116.28,40.00",中国,0,CHN,CN,,,海淀区,北京市海淀区,40.00,"{'lat': 40.00000006997679, 'lng': 116.27999999999993}",116.28,"[{'direction_desc': '内', 'uid': '2a7a25ecf9cf13636d3e1bad', 'name': '颐和园', 'tag': '旅游景点;文物古迹', 'distance': '0'}]",[],北京市,[],"颐和园内,涵虚堂西北388米",,,
110105,东坝,北京市,131,2,"116.56,39.99",中国,0,CHN,CN,,,朝阳区,北京市朝阳区,39.99,"{'lat': 39.99000007084043, 'lng': 116.55999999999995}",116.56,[],[],北京市,[],白菊电器公司洗衣机厂北444米,,,
110115,,北京市,131,2,"116.67,39.62",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.62,"{'lat': 39.62000009616922, 'lng': 116.66999999999993}",116.67,[],[],北京市,[],东潞洲西南892米,,,
110115,亦庄,北京市,131,2,"116.48,39.81",中国,0,CHN,CN,,,大兴区,北京市大兴区亦庄桥,39.81,"{'lat': 39.810000084839956, 'lng': 116.47999999999993}",116.48,[],[],北京市,[],富源庄西北181米,亦庄桥,,
110105,东坝,北京市,131,2,"116.57,39.97",中国,0,CHN,CN,西南,87,朝阳区,北京市朝阳区东坝中路甲102号,39.97,"{'lat': 39.97000007254172, 'lng': 116.56999999999992}",116.57,[],[],北京市,[],金泰丽富小区西169米,东坝中路,甲102号,
110115,,北京市,131,2,"116.31,39.72",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.72,"{'lat': 39.72000009066928, 'lng': 116.30999999999995}",116.31,"[{'direction_desc': '内', 'uid': '9e993921547ec0bef4b91620', 'name': '大兴滨河森林公园', 'tag': '旅游景点;公园', 'distance': '0'}]",[],北京市,[],"大兴滨河森林公园内,念坛公园-西北门西北762米",,,
110115,,北京市,131,2,"116.39,39.71",中国,0,CHN,CN,,,大兴区,北京市大兴区团桂路,39.71,"{'lat': 39.71000009126624, 'lng': 116.38999999999993}",116.39,[],[],北京市,[],黄村镇李村幼儿园东南450米,团桂路,,
110115,,北京市,131,2,"116.34,39.70",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.70,"{'lat': 39.70000009185288, 'lng': 116.33999999999993}",116.34,"[{'direction_desc': '内', 'uid': 'dc4425729666f60d1df74d23', 'name': '金隅·i立方', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"金隅·i立方内,爱立方附近36米",,,
110114,沙河,北京市,131,2,"116.29,40.15",中国,0,CHN,CN,,,昌平区,北京市昌平区X032(于善街),40.15,"{'lat': 40.15000005603932, 'lng': 116.28999999999994}",116.29,"[{'direction_desc': '内', 'uid': '68fcef6906fdfe394d776e57', 'name': '巩华家园东-一村', 'tag': '房地产;住宅区', 'distance': '0'}]",[],北京市,[],"巩华家园东-一村内,顺沙路8号院-3区东南157米",X032(于善街),,
110112,"潞城,乔庄,武夷花园",北京市,131,2,"116.71,39.91",中国,0,CHN,CN,,,通州区,北京市通州区紫运中路辅路,39.91,"{'lat': 39.91000007743232, 'lng': 116.70999999999992}",116.71,[],[],北京市,[],杨坨北347米,紫运中路辅路,,
110117,,北京市,131,2,"117.08,40.14",中国,0,CHN,CN,,,平谷区,北京市平谷区洳河巡河路,40.14,"{'lat': 40.14000005702287, 'lng': 117.07999999999993}",117.08,[],[],北京市,[],北岗子东638米,洳河巡河路,,
110119,,北京市,131,2,"115.98,40.41",中国,0,CHN,CN,,,延庆区,北京市延庆区西新路,40.41,"{'lat': 40.410000028193906, 'lng': 115.97999999999993}",115.98,[],[],北京市,[],兴宝庄村东403米,西新路,,
110105,,北京市,131,2,"116.50,40.05",中国,0,CHN,CN,,,朝阳区,北京市朝阳区顺白路,40.05,"{'lat': 40.05000006553164, 'lng': 116.49999999999994}",116.50,[],[],北京市,[],北京一号地艺术园-润富堂附近8米,顺白路,,
110115,,北京市,131,2,"116.29,39.66",中国,0,CHN,CN,,,大兴区,北京市大兴区皮各庄中路,39.66,"{'lat': 39.66000009409527, 'lng': 116.28999999999994}",116.29,[],[],北京市,[],皮各庄东南349米,皮各庄中路,,
110109,,北京市,131,2,"116.05,39.98",中国,0,CHN,CN,,,门头沟区,北京市门头沟区,39.98,"{'lat': 39.980000071695436, 'lng': 116.04999999999993}",116.05,[],[],北京市,[],妙峰山镇西799米,,,
110116,,北京市,131,2,"116.52,40.34",中国,0,CHN,CN,,,怀柔区,北京市怀柔区怀长路,40.34,"{'lat': 40.340000036075566, 'lng': 116.51999999999992}",116.52,[],[],北京市,[],,怀长路,,
110115,,北京市,131,2,"116.41,39.56",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.56,"{'lat': 39.56000009895905, 'lng': 116.40999999999993}",116.41,[],[],北京市,[],,,,
110105,,北京市,131,2,"116.56,40.02",中国,0,CHN,CN,,,朝阳区,北京市朝阳区蟹岛路,40.02,"{'lat': 40.020000068223894, 'lng': 116.55999999999995}",116.56,[],[],北京市,[],ROOP多肉植物花园西南98米,蟹岛路,,
110119,,北京市,131,2,"116.09,40.48",中国,0,CHN,CN,,,延庆区,北京市延庆区,40.48,"{'lat': 40.4800000200888, 'lng': 116.08999999999993}",116.09,[],[],北京市,[],南老君堂村东565米,,,
110114,,北京市,131,2,"116.31,40.11",中国,0,CHN,CN,,,昌平区,北京市昌平区朱辛庄东路,40.11,"{'lat': 40.11000005992883, 'lng': 116.30999999999995}",116.31,[],[],北京市,[],领秀慧谷1区北600米,朱辛庄东路,,
110112,,北京市,131,2,"116.61,40.02",中国,0,CHN,CN,,,通州区,北京市通州区温榆河左堤路,40.02,"{'lat': 40.020000068223894, 'lng': 116.60999999999993}",116.61,[],[],北京市,[],金榆桥东345米,温榆河左堤路,,
110113,,北京市,131,2,"116.91,40.09",中国,0,CHN,CN,,,顺义区,北京市顺义区龙塘辅线,40.09,"{'lat': 40.09000006182801, 'lng': 116.90999999999993}",116.91,[],[],北京市,[],,龙塘辅线,,
110111,,北京市,131,2,"116.15,39.69",中国,0,CHN,CN,,,房山区,北京市房山区,39.69,"{'lat': 39.69000009242914, 'lng': 116.14999999999993}",116.15,[],[],北京市,[],军旅港湾西北343米,,,
110118,,北京市,131,2,"116.78,40.40",中国,0,CHN,CN,,,密云区,北京市密云区Y658,40.40,"{'lat': 40.400000029334485, 'lng': 116.77999999999993}",116.78,[],[],北京市,[],苍头村东890米,Y658,,
110115,,北京市,131,2,"116.38,39.75",中国,0,CHN,CN,,,大兴区,北京市大兴区,39.75,"{'lat': 39.75000008881694, 'lng': 116.37999999999994}",116.38,"[{'direction_desc': '内', 'uid': '78ab180d5bc941324207c1bd', 'name': '团河职业技能培训学校', 'tag': '教育培训;培训机构', 'distance': '0'}]",[],北京市,[],团河职业技能培训学校内,,,
110106,长阳,北京市,131,2,"116.17,39.79",中国,0,CHN,CN,,,丰台区,北京市丰台区顺源路,39.79,"{'lat': 39.79000008620548, 'lng': 116.16999999999993}",116.17,[],[],北京市,[],北京市丰台区红苹果双语幼儿园王庄分园东北256米,顺源路,,
110114,小汤山,北京市,131,2,"116.41,40.20",中国,0,CHN,CN,,,昌平区,北京市昌平区后肖路,40.20,"{'lat': 40.2000000510139, 'lng': 116.40999999999993}",116.41,[],[],北京市,[],肖村北327米,后肖路,,
110112,,北京市,131,2,"116.73,39.71",中国,0,CHN,CN,,,通州区,北京市通州区,39.71,"{'lat': 39.71000009126624, 'lng': 116.72999999999993}",116.73,[],[],北京市,[],满庄村西南370米,,,
110116,九渡河,北京市,131,2,"116.48,40.35",中国,0,CHN,CN,,,怀柔区,北京市怀柔区,40.35,"{'lat': 40.350000034964815, 'lng': 116.47999999999993}",116.48,[],[],北京市,[],,,,
110113,,北京市,131,2,"116.82,40.19",中国,0,CHN,CN,,,顺义区,北京市顺义区,40.19,"{'lat': 40.19000005203301, 'lng': 116.81999999999992}",116.82,[],[],北京市,[],,,,
110114,,北京市,131,2,"116.22,40.16",中国,0,CHN,CN,,,昌平区,北京市昌平区,40.16,"{'lat': 40.16000005504844, 'lng': 116.21999999999993}",116.22,[],[],北京市,[],嘉瑞电商产业园西南218米,,,
110109,"龙泉,大峪",北京市,131,2,"116.12,39.96",中国,0,CHN,CN,南,63,门头沟区,北京市门头沟区新华路5排-17号,39.96,"{'lat': 39.960000073379206, 'lng': 116.11999999999995}",116.12,"[{'direction_desc': '内', 'uid': '30c0c42122a05110e5073825', 'name': '北京市三家店铁路中学', 'tag': '教育培训;中学', 'distance': '0'}]",[],北京市,[],北京市三家店铁路中学内,新华路,5排-17号,
110116,,北京市,131,2,"116.67,40.42",中国,0,CHN,CN,,,怀柔区,北京市怀柔区,40.42,"{'lat': 40.42000002704878, 'lng': 116.66999999999993}",116.67,[],[],北京市,[],中国科学院与两弹一星纪念馆南761米,,,
110105,"南磨房,潘家园,十八里店",北京市,131,2,"116.48,39.88",中国,0,CHN,CN,,,朝阳区,北京市朝阳区武圣东路,39.88,"{'lat': 39.88000007975422, 'lng': 116.47999999999993}",116.48,[],[],北京市,[],中国邮政(松榆东里邮政所)东109米,武圣东路,,
110116,,北京市,131,2,"116.54,40.41",中国,0,CHN,CN,,,怀柔区,北京市怀柔区,40.41,"{'lat': 40.410000028193906, 'lng': 116.53999999999994}",116.54,[],[],北京市,[],,,,
110105,"酒仙桥,将台路,大山子",北京市,131,2,"116.52,39.97",中国,0,CHN,CN,,,朝阳区,北京市朝阳区半截塔路,39.97,"{'lat': 39.97000007254172, 'lng': 116.51999999999992}",116.52,[],[],北京市,[],将府公园-南门东南310米,半截塔路,,
